gene,logFC,PValue,FDR
Tcaf2,-0.02702416,0.8948219,1
Tcaim,-0.08578949,0.7204523,1
Tcam1,0.04208114,0.9583637,1
Tcap,-0.291802,0.6628349,1
Tcea1,0.1140609,0.307371,1
Tcea2,-0.06325218,0.7812159,1
Tcea3,-0.09764192,0.8598662,1
Tceal1,0.1596454,0.4547859,1
Tceal3,0.1245914,0.5942703,1
Tceal5,-0.05568912,0.8061553,1
Tceal6,0.165886,0.6117081,1
Tceal7,0.3947612,0.2474981,1
Tceal8,0.09332351,0.3587616,1
Tceanc,0.09877591,0.597219,1
Tceanc2,0.03710601,0.7774519,1
Tceb1,0.1206881,0.2994238,1
Tceb2,0.1848765,0.1423577,1
Tceb3,0.06855389,0.5403695,1
Tcerg1,-0.01065856,0.9191416,1
Tcerg1l,-1.081638,0.02658166,1
Tcf12,-0.1106948,0.4264347,1
Tcf15,-0.3961844,0.5093193,1
Tcf19,0.2604351,0.06236166,1
Tcf20,-0.1843686,0.1560022,1
Tcf21,0.3432715,0.6007504,1
Tcf24,-1.40976,0.1483627,1
Tcf25,0.02570199,0.8178939,1
Tcf3,-0.01677716,0.8807021,1
Tcf4,-0.1956754,0.2037947,1
Tcf7,0.02455973,0.9488793,1
Tcf7l1,0.0682781,0.5846929,1
Tcf7l2,0.03740597,0.7198585,1
Tcfl5,-0.2657784,0.6925074,1
Tchh,0.08058572,0.8355418,1
Tchp,-0.0509244,0.7455641,1
Tcirg1,-0.1045856,0.6785791,1
Tcn2,-0.0254083,0.8789621,1
Tcof1,0.0404859,0.7578747,1
Tcp1,0.0779037,0.5828743,1
Tcp11,-0.006806801,1,1
Tcp11l1,-0.03265228,0.8293756,1
Tcp11l2,0.06749066,0.7453319,1
Tcta,-0.005986581,0.9829573,1
Tcte2,-0.2297831,0.4341143,1
Tcte3,0.1841245,0.8271703,1
Tctex1d1,0.8691708,0.1295147,1
Tctex1d2,0.2141438,0.3089252,1
Tctn1,-0.06630919,0.6855405,1
Tctn3,-0.002518351,0.9921189,1
Tdg,0.3456426,0.5425752,1
Tdh,0.2897347,0.8017127,1
Tdo2,-0.629629,0.3711559,1
Tdp1,0.02131406,0.8678918,1
Tdp2,0.2244381,0.1233963,1
Tdrd1,-0.08128654,0.780651,1
Tdrd3,-0.08319867,0.4112659,1
Tdrd5,1.051495,0.04687058,1
Tdrd6,0.01942445,1,1
Tdrd7,-0.3569737,0.1660779,1
Tdrd9,-0.3555275,0.5207439,1
Tdrkh,-0.1836214,0.6691858,1
Tdrp,-0.2056758,0.5306805,1
Tead1,-0.172223,0.169002,1
Tead2,0.008254182,0.9382034,1
Tead3,-0.005415396,0.9596977,1
Tead4,-0.04614818,0.8607101,1
Tec,0.1113154,0.739153,1
Tecpr1,-0.2321004,0.08398474,1
Tecpr2,-0.1581781,0.2823289,1
Tecr,-0.0228424,0.8194497,1
Tecrl,-0.4146653,0.4253004,1
Tecta,0.1331508,0.8096,1
Teddm2,0.6759583,0.3032487,1
Tef,0.06104594,0.6936682,1
Tefm,0.05549999,0.7954951,1
Tek,-0.2642213,0.2795352,1
Tekt1,-0.02240929,0.9529656,1
Tekt2,-0.003045411,0.987448,1
Tekt5,0.05798713,0.9815925,1
Telo2,-0.1160736,0.3951969,1
Ten1,0.1996075,0.2663085,1
Tenm1,-0.1852314,0.7363914,1
Tenm2,-0.2833575,0.2086585,1
Tenm3,-0.2403097,0.233166,1
Tenm4,-0.392708,0.1083408,1
Tep1,-0.03050112,0.8934846,1
Tepp,0.3618548,0.3017194,1
Terf1,0.04474713,0.7589226,1
Terf2,0.06976626,0.5681811,1
Terf2ip,-0.02726461,0.8433237,1
Tert,-0.259756,0.1620758,1
Tes,0.1104886,0.4140406,1
Tesc,0.1600196,0.7467375,1
Tesk1,-0.01991012,0.8974304,1
Tesk2,0.07603762,0.6958244,1
Tet1,-0.2212392,0.1998176,1
Tet2,-0.1730934,0.1573644,1
Tet3,-0.1969437,0.05879499,1
Tex10,-0.0003890226,0.9976779,1
Tex11,-0.8219617,0.5050012,1
Tex14,-0.3410917,0.5996869,1
Tex15,0.1170274,0.6357634,1
Tex16,0.1026031,0.9276183,1
Tex2,-0.1346378,0.3282246,1
Tex26,-0.3721943,0.5278487,1
Tex261,-0.01202607,0.9163402,1
Tex264,-0.07651516,0.5935651,1
Tex30,0.095955,0.5456089,1
Tex40,0.4293673,0.3761699,1
Tex9,-0.1845335,0.3132009,1
Tfam,0.03369686,0.7696366,1
Tfap2a,-0.07643927,0.6284552,1
Tfap2b,-0.4890264,0.3109539,1
Tfap2c,-0.02330899,0.9083818,1
Tfap4,0.2120236,0.08639193,1
Tfb1m,0.1495773,0.4757279,1
Tfb2m,0.1429992,0.2728509,1
Tfcp2,-0.003124057,0.9806522,1
Tfcp2l1,-0.3302905,0.3687074,1
Tfdp1,0.0394108,0.6917606,1
Tfdp2,-0.08051324,0.4611016,1
Tfe3,0.08104806,0.5935688,1
Tfeb,0.1954235,0.6044137,1
Tfec,0.407585,0.4660293,1
Tfg,0.04898248,0.6543321,1
Tfip11,-0.01453001,0.9056684,1
Tfpi,0.05652577,0.8214897,1
Tfpi2,0.1415595,0.8245836,1
Tfpt,0.1427172,0.3882306,1
Tfr2,0.2075701,0.7794476,1
Tfrc,-0.1451129,0.2087947,1
Tg,0.04755359,0.8945612,1
Tgds,0.1904199,0.2994442,1
Tgfa,-0.04300879,0.8670941,1
Tgfb1,-0.07684531,0.7950038,1
Tgfb1i1,0.309736,0.3323166,1
Tgfb2,-0.1841714,0.327036,1
Tgfb3,0.2084389,0.2927527,1
Tgfbi,0.02036827,0.9344536,1
Tgfbr1,-0.1640009,0.1496997,1
Tgfbr2,0.100337,0.5988426,1
Tgfbr3,-0.1415089,0.3951985,1
Tgfbr3l,0.07175152,0.8767562,1
Tgfbrap1,-0.0489671,0.6969846,1
Tgif1,0.05260525,0.651514,1
Tgif2,0.1041445,0.4052738,1
Tgm1,-0.002281553,1,1
Tgm2,0.04425984,0.9070638,1
Tgm3,-1.559858,0.01276473,1
Tgm4,0.9270727,0.3649498,1
Tgm7,-0.2401001,0.7240963,1
Tgoln1,-0.1554061,0.1844107,1
Tgs1,-0.05401146,0.6034479,1
Th,-2.68122,0.0225945,1
Tha1,-0.3060043,0.4980305,1
Thada,-0.1515964,0.2825298,1
Thap1,0.1878761,0.4873671,1
Thap11,0.01149109,0.9321532,1
Thap2,-0.06075623,0.6746436,1
Thap3,0.03027489,0.8751918,1
Thap4,0.07709946,0.5620787,1
Thap7,0.0008592197,0.9962174,1
Thbd,0.1023436,0.7668496,1
Thbs1,-0.0930854,0.6539859,1
Thbs2,0.2432954,0.6034014,1
Thbs3,-0.3365186,0.1052993,1
Thbs4,0.3686337,0.2463159,1
Them4,0.1509673,0.4795892,1
Them5,-0.4735558,0.5782365,1
Them6,0.1862904,0.6966621,1
Themis2,-0.3128884,0.6523253,1
Thg1l,0.1273244,0.3964785,1
Thnsl1,0.07322212,0.7070193,1
Thnsl2,0.06636689,0.8585554,1
Thoc1,-0.02112651,0.8770612,1
Thoc2,-0.2035846,0.1156742,1
Thoc3,0.1501563,0.1600196,1
Thoc5,0.04945814,0.7323812,1
Thoc6,0.02252314,0.8939811,1
Thoc7,0.187106,0.2915617,1
Thop1,0.120184,0.2761802,1
Thpo,-0.5690438,0.4390533,1
Thra,0.1251063,0.4699775,1
Thrap3,-0.05875912,0.606516,1
Thrb,0.05476206,0.8820596,1
Thsd1,-0.2004533,0.4903191,1
Thsd4,0.1234379,0.8003565,1
Thsd7a,-0.9872336,0.03777012,1
Thsd7b,-1.189278,0.05020522,1
Thtpa,0.1500886,0.2558371,1
Thumpd1,0.1190409,0.2491848,1
Thumpd2,0.2124219,0.336132,1
Thumpd3,0.1017711,0.5579895,1
Thy1,1.152763,0.01105983,1
Thyn1,0.2409843,0.2139775,1
Tia1,-0.2195389,0.1822461,1
Tial1,-0.09732849,0.4666763,1
Tiam1,-0.1744493,0.07287942,1
Tiam2,-0.1178817,0.6107753,1
Ticam1,0.2224196,0.3602534,1
Ticam2,-0.02828915,0.9587419,1
Ticrr,-0.1579276,0.1661597,1
Tie1,0.1556372,0.6062611,1
Tifa,-0.3968116,0.3425755,1
Tifab,0.1445737,0.7789872,1
Tigar,-0.08036669,0.7400486,1
Tigd2,0.2431305,0.130058,1
Tigd3,0.00858782,0.9792932,1
Tigd4,0.1529485,0.877308,1
Tigd5,0.06991729,0.7784283,1
Timeless,-0.08787878,0.5346365,1
Timm10,0.1493013,0.4421107,1
Timm10b,0.1921347,0.2238506,1
Timm13,0.2840977,0.04193949,1
Timm17a,0.1507615,0.1912589,1
Timm17b,0.1738848,0.3400888,1
Timm21,0.1718496,0.2683423,1
Timm22,0.2302808,0.1207325,1
Timm23,0.1897189,0.184292,1
Timm44,-0.004681062,0.9682828,1
Timm50,0.01936464,0.9142758,1
Timm8a1,0.1195932,0.4939039,1
Timm8b,0.1279161,0.5707453,1
Timm9,0.2004353,0.2897592,1
Timmdc1,0.08915948,0.6265365,1
Timp1,0.5256764,0.1152159,1
Timp2,0.09693673,0.5845397,1
Timp3,-0.1737477,0.5751031,1
Timp4,0.3717621,0.445428,1
Tinag,0.2023568,0.8487693,1
Tinagl1,0.3225262,0.1726862,1
Tinf2,0.01055158,0.9498835,1
Tiparp,-0.07390393,0.6255476,1
Tipin,0.2413051,0.02806746,1
Tiprl,0.1312795,0.3184063,1
Tirap,-0.01166196,0.9544563,1
Tjap1,0.0694873,0.546562,1
Tjp1,-0.06628229,0.6198188,1
Tjp2,0.01886617,0.8876222,1
Tjp3,0.05149252,0.8505345,1
Tk1,0.09812122,0.3837361,1
Tk2,-0.06311054,0.758924,1
Tkfc,-0.006003031,0.9734038,1
Tkt,0.1116944,0.266678,1
Tlcd1,-0.1560029,0.4785542,1
Tlcd2,0.2231863,0.3186865,1
Tldc1,0.2504357,0.172479,1
Tle1,-0.04179779,0.6911134,1
Tle2,-0.484141,0.1701337,1
Tle3,-0.08495147,0.4563256,1
Tle4,0.01835514,0.8695479,1
Tle6,0.2657633,0.4645084,1
Tlk1,0.00264164,0.98012,1
Tlk2,-0.002722978,0.9826623,1
Tll1,-0.1332343,0.7533365,1
Tll2,-0.2070184,0.7536851,1
Tln1,0.03551763,0.825441,1
Tln2,-0.07818779,0.5517988,1
Tlr1,-0.1679231,0.7700724,1
Tlr12,0.3679207,0.7293001,1
Tlr13,0.1943884,0.7629206,1
Tlr2,0.1331498,0.6014935,1
Tlr3,-0.146551,0.7493552,1
Tlr4,-0.01879882,0.9845112,1
Tlr5,-0.2733798,0.537149,1
Tlr6,0.08083382,0.9154497,1
Tlr7,-0.4247852,0.36154,1
Tlr8,-0.6122803,0.6226032,1
Tlr9,-0.1686062,0.8336916,1
Tlx1,-0.5465654,0.5923734,1
Tlx2,-0.721425,0.4250079,1
Tm2d1,0.1777796,0.3608849,1
Tm2d2,0.02485465,0.8787697,1
Tm2d3,0.07972975,0.68486,1
Tm4sf1,0.4533243,0.05674715,1
Tm4sf5,0.4009101,0.6190237,1
Tm6sf1,-0.05466466,0.8877356,1
Tm6sf2,-0.3027363,0.5331025,1
Tm7sf2,-0.1919132,0.413359,1
Tm7sf3,-0.0008184777,0.9979621,1
Tm9sf1,0.09543416,0.404645,1
Tm9sf2,-0.0622951,0.5750578,1
Tm9sf3,-0.05988985,0.5841925,1
Tm9sf4,0.0004825393,0.9975372,1
Tma16,0.06065783,0.7015639,1
Tma7,0.2012064,0.2024201,1
Tmbim1,0.09634299,0.4852635,1
Tmbim4,0.03907939,0.814474,1
Tmbim6,0.08592739,0.3838245,1
Tmc3,-0.6006181,0.2995499,1
Tmc4,-0.06567257,0.8042073,1
Tmc5,0.8665491,0.1525891,1
Tmc6,-0.2358197,0.3074922,1
Tmc7,-0.03571401,0.8563716,1
Tmc8,0.1994189,0.7489706,1
Tmcc1,-0.0495572,0.7242496,1
Tmcc2,-0.1651263,0.3869265,1
Tmcc3,0.04292433,0.8335854,1
Tmco1,0.5556707,0.009013674,1
Tmco3,-0.3629571,0.01021755,1
Tmco4,0.3021738,0.2634147,1
Tmco6,0.01600128,0.9421445,1
Tmed1,0.1081109,0.4561485,1
Tmed10,0.05720303,0.5865635,1
Tmed2,0.1313196,0.2326582,1
Tmed3,0.1788059,0.2202573,1
Tmed4,0.003263815,0.9783066,1
Tmed5,-0.002118004,0.9866256,1
Tmed7,0.007582429,0.9453429,1
Tmed8,-0.08509049,0.5664885,1
Tmed9,0.08251321,0.4698152,1
Tmeff1,-0.1225469,0.3503409,1
Tmeff2,-0.8221066,0.05610947,1
Tmem100,-0.0232186,0.9239208,1
Tmem101,0.07949968,0.5667192,1
Tmem102,-0.03797359,0.9109344,1
Tmem104,-0.06122731,0.781833,1
Tmem106a,0.5074414,0.2389392,1
Tmem106b,-0.09922427,0.4712353,1
Tmem106c,-0.03469016,0.824868,1
Tmem107,0.02033142,0.943905,1
Tmem108,-0.1414793,0.4795248,1
Tmem109,0.1132558,0.4399552,1
Tmem11,0.1992662,0.1490674,1
Tmem110,-0.0848978,0.5622823,1
Tmem115,-0.007751665,0.9631437,1
Tmem116,-0.6461679,0.1017863,1
Tmem117,0.27059,0.4554021,1
Tmem119,0.03495847,0.8168557,1
Tmem120a,0.08966349,0.7140879,1
Tmem120b,-0.04800531,0.8761491,1
Tmem121,0.08531363,0.6940712,1
Tmem123,0.02346816,0.8425492,1
Tmem125,0.03101402,0.9412537,1
Tmem126a,0.1035685,0.5086491,1
Tmem126b,0.0414433,0.7463756,1
Tmem127,0.09237434,0.4742319,1
Tmem128,-0.02469728,0.8775962,1
Tmem129,0.05874726,0.7056951,1
Tmem130,-1.852172,0.01339237,1
Tmem131,-0.1888712,0.1880955,1
Tmem132a,-0.07540115,0.4889873,1
Tmem132b,-0.4481663,0.4618948,1
Tmem132c,-0.2648244,0.2294875,1
Tmem132d,1.539267,0.02564008,1
Tmem132e,-0.922583,0.1155866,1
Tmem135,-0.01165275,0.9411274,1
Tmem136,-0.06194585,0.7359424,1
Tmem138,0.2825555,0.1478578,1
Tmem139,-0.643973,0.265464,1
Tmem140,0.1382949,0.7222999,1
Tmem141,-0.2321491,0.3592626,1
Tmem143,0.1274894,0.6798076,1
Tmem144,0.3319084,0.307222,1
Tmem145,-0.4976925,0.2612256,1
Tmem147,0.08769081,0.628107,1
Tmem14a,-0.03356776,0.9086721,1
Tmem14c,0.151404,0.3018826,1
Tmem150a,-0.1048894,0.7925551,1
Tmem150b,0.2671466,0.7680737,1
Tmem150c,0.2178661,0.4039232,1
Tmem151a,0.1481423,0.7618756,1
Tmem151b,-0.1851367,0.2450647,1
Tmem154,-0.3301154,0.358562,1
Tmem156,1.093119,0.4888255,1
Tmem158,0.0724087,0.8349742,1
Tmem159,0.08759278,0.6291939,1
Tmem160,0.2773083,0.4219461,1
Tmem161a,-0.1623586,0.211461,1
Tmem161b,0.06771056,0.7550221,1
Tmem163,-0.4578495,0.4364522,1
Tmem164,-0.09814958,0.3490537,1
Tmem165,-0.009990127,0.9220592,1
Tmem167,0.03882757,0.6990867,1
Tmem167b,0.07378543,0.4806112,1
Tmem168,0.05029328,0.6755207,1
Tmem169,-0.1523563,0.5410285,1
Tmem17,0.1134761,0.6524299,1
Tmem170,0.01062261,0.9718117,1
Tmem170b,-0.2016617,0.1888095,1
Tmem171,0.7937431,0.3446195,1
Tmem173,-0.1669359,0.543838,1
Tmem175,-0.005591292,0.9775931,1
Tmem176a,0.05460241,0.7208635,1
Tmem176b,0.116473,0.3163491,1
Tmem177,0.02097351,0.9144037,1
Tmem178,-0.3617881,0.4106701,1
Tmem178b,-2.030942,0.009663166,1
Tmem179,-0.8241763,0.2033679,1
Tmem18,0.1229577,0.3940756,1
Tmem180,-0.08494219,0.8312581,1
Tmem181a,-0.05654334,0.6858178,1
Tmem182,-0.7409477,0.2395869,1
Tmem183a,0.01188804,0.9259809,1
Tmem184a,-0.0161267,0.957629,1
Tmem184b,0.09111119,0.5262989,1
Tmem184c,-0.07432915,0.5676129,1
Tmem185b,0.0310286,0.8252971,1
Tmem186,0.0308863,0.8304352,1
Tmem189,0.05695016,0.6818481,1
Tmem19,0.0002549842,1,1
Tmem190,-0.4577068,0.516762,1
Tmem191c,0.1188618,0.6894917,1
Tmem192,-0.02207864,0.9266888,1
Tmem194,-0.304771,0.06376116,1
Tmem194b,-0.1507057,0.3967479,1
Tmem196,-0.2944891,0.6337315,1
Tmem198,-0.8415504,0.07556543,1
Tmem198b,0.001535508,0.9930566,1
Tmem199,-0.05461561,0.7718653,1
Tmem2,-0.1992105,0.07641505,1
Tmem200a,0.1871001,0.4481931,1
Tmem200b,0.05074244,0.8764757,1
Tmem200c,0.0318668,0.923439,1
Tmem201,-0.2069235,0.07482179,1
Tmem203,0.0201069,0.9389575,1
Tmem204,0.1823302,0.6077343,1
Tmem205,0.2571889,0.2155823,1
Tmem206,-0.1474798,0.475278,1
Tmem208,0.09359156,0.5704329,1
Tmem209,0.01088459,0.9342929,1
Tmem213,1.001399,0.2718428,1
Tmem214,-0.06396219,0.6183303,1
Tmem215,0.2813907,0.6928487,1
Tmem216,-0.002046027,0.9934327,1
Tmem218,0.1761252,0.388317,1
Tmem219,0.0009483194,1,1
Tmem220,0.4881198,0.2456457,1
Tmem221,-0.4651096,0.6558419,1
Tmem222,0.08642252,0.4878302,1
Tmem229a,-0.4601408,0.1641378,1
Tmem229b,-0.3697894,0.05150277,1
Tmem230,0.1031017,0.4809359,1
Tmem231,-0.001415287,0.9951675,1
Tmem234,0.1210038,0.3251751,1
Tmem237,-0.09786939,0.568959,1
Tmem238,-0.03148516,0.9384489,1
Tmem240,-0.172728,0.7123107,1
Tmem241,-0.07466782,0.7810442,1
Tmem242,0.1630494,0.2835038,1
Tmem243,-0.04246872,0.8577005,1
Tmem245,-0.4084543,0.003044141,1
Tmem246,0.003080656,0.9875954,1
Tmem248,0.02026539,0.8523104,1
Tmem25,-0.2648989,0.4959831,1
Tmem251,0.1293909,0.4933494,1
Tmem252,0.3078626,0.3924427,1
Tmem253,-0.5855681,0.1941869,1
Tmem254a,0.3087123,0.1253321,1
Tmem254b,0.3073817,0.1281237,1
Tmem254c,0.3068197,0.1276282,1
Tmem255a,-0.01641938,0.963075,1
Tmem256,0.182023,0.4624089,1
Tmem258,0.1349514,0.3950872,1
Tmem259,0.07161685,0.5189438,1
Tmem26,0.05433327,0.8095004,1
Tmem260,-0.1985322,0.1155327,1
Tmem261,0.3253189,0.009807898,1
Tmem263,0.1641959,0.136126,1
Tmem266,0.1279121,0.7683141,1
Tmem28,0.1141527,0.6679727,1
Tmem29,0.1119295,0.5305314,1
Tmem30a,-0.09548959,0.362246,1
Tmem30b,0.1513856,0.4399298,1
Tmem30c,-1.056917,0.2090919,1
Tmem33,-0.01508946,0.9031368,1
Tmem35,-0.05631395,0.7646706,1
Tmem37,-0.2100062,0.6462422,1
Tmem38a,-0.1343409,0.4104212,1
Tmem38b,0.1246618,0.5193638,1
Tmem39a,-0.04930996,0.6865874,1
Tmem39b,0.06814151,0.6460629,1
Tmem40,-0.08399412,0.9108188,1
Tmem41a,0.03811023,0.853175,1
Tmem41b,-0.02191616,0.8581914,1
Tmem42,0.284908,0.2588922,1
Tmem43,0.01319454,0.9208113,1
Tmem44,-0.05631586,0.6418225,1
Tmem45a,0.04063694,0.8499103,1
Tmem45b,0.2710584,0.5749399,1
Tmem47,-0.006940149,0.9516716,1
Tmem5,0.02084575,0.8700646,1
Tmem50a,0.1792216,0.2964796,1
Tmem50b,0.04403782,0.7930519,1
Tmem51,0.008410947,0.9719477,1
Tmem53,0.1333837,0.7097415,1
Tmem54,0.06986046,0.8346872,1
Tmem55a,0.05044396,0.6169044,1
Tmem55b,-0.113405,0.3863505,1
Tmem56,-0.04877832,0.9087495,1
Tmem57,-0.1355207,0.2023606,1
Tmem59,0.07255569,0.48439,1
Tmem59l,-0.2826417,0.3635665,1
Tmem60,0.1608121,0.4451687,1
Tmem62,-0.4024968,0.3408341,1
Tmem63a,0.01682567,0.9451796,1
Tmem63b,-0.22282,0.0469378,1
Tmem63c,-1.584355,0.04839946,1
Tmem64,-0.1408301,0.4347455,1
Tmem65,0.04638918,0.7098334,1
Tmem67,-0.05108261,0.7773243,1
Tmem68,0.1520953,0.4546316,1
Tmem69,-0.08751643,0.6512073,1
Tmem70,0.1440501,0.4026603,1
Tmem71,0.2998741,0.8422968,1
Tmem72,-0.5312104,0.3883998,1
Tmem74,-0.7828859,0.2067699,1
Tmem74b,-0.148536,0.6963065,1
Tmem79,-0.09037978,0.7723265,1
Tmem8,-0.02432977,0.9672625,1
Tmem80,-0.007750383,0.9653334,1
Tmem81,0.2122884,0.5049153,1
Tmem82,-0.1900621,0.7421087,1
Tmem86a,0.1135116,0.6191517,1
Tmem86b,-0.1943976,0.5615757,1
Tmem87a,-0.09489045,0.4713817,1
Tmem87b,-0.2032803,0.08563608,1
Tmem88,0.114205,0.7356929,1
Tmem88b,-0.2633034,0.4999114,1
Tmem8b,-0.2096119,0.2740936,1
Tmem8c,-0.2618995,0.5271673,1
Tmem9,0.07756087,0.5680521,1
Tmem91,0.2393237,0.7069791,1
Tmem94,-0.09105945,0.416236,1
Tmem97,0.1165476,0.434108,1
Tmem98,0.0488131,0.729364,1
Tmem9b,0.08877902,0.5897821,1
Tmf1,-0.159896,0.1660218,1
Tmie,-0.151793,0.8201464,1
Tmlhe,-0.09926784,0.5865839,1
Tmod1,-0.2016404,0.6687218,1
Tmod2,-0.4274016,0.01598895,1
Tmod3,0.05001836,0.6137609,1
Tmod4,0.2906259,0.6586084,1
Tmpo,-0.01271585,0.8986447,1
Tmppe,-0.06529179,0.6901141,1
Tmprss11a,-0.7966683,0.2914729,1
Tmprss11b,0.08670845,0.7626966,1
Tmprss11d,-0.07662637,0.9561502,1
Tmprss11f,0.06941451,1,1
Tmprss11g,-0.04993664,0.9764893,1
Tmprss13,-0.1475587,0.6765429,1
Tmprss2,0.388621,0.1346781,1
Tmprss4,0.5896684,0.3237136,1
Tmprss5,-0.4783799,0.4961121,1
Tmprss7,0.885188,0.4043059,1
Tmsb10,0.2073172,0.1354846,1
Tmsb15b1,0.09095211,0.8012666,1
Tmsb15b2,0.2203017,0.4736032,1
Tmsb15l,0.1529532,0.5761405,1
Tmsb4x,0.05925168,0.8226308,1
Tmtc1,-0.1721083,0.1866758,1
Tmtc2,-0.3542211,0.06310739,1
Tmtc3,-0.2185202,0.06227702,1
Tmtc4,-0.08221538,0.5567013,1
Tmub1,0.1092537,0.636744,1
Tmub2,0.06302928,0.641086,1
Tmx1,-0.0623558,0.577831,1
Tmx2,0.02764544,0.8470214,1
Tmx3,-0.09772155,0.435537,1
Tmx4,-0.1608391,0.1275726,1
Tnc,-0.1967243,0.592504,1
Tnfaip1,0.00672882,0.9485763,1
Tnfaip2,0.3050373,0.1518488,1
Tnfaip3,0.1135336,0.6807446,1
Tnfaip6,0.137625,0.4706702,1
Tnfaip8,0.2047169,0.0844225,1
Tnfaip8l1,0.09461262,0.6925599,1
Tnfaip8l2,1.078835,0.1322226,1
Tnfaip8l3,0.4290307,0.4716178,1
Tnfrsf10b,0.1198541,0.4975741,1
Tnfrsf11a,0.1992705,0.6036114,1
Tnfrsf11b,0.1480379,0.6640091,1
Tnfrsf12a,0.4675873,0.1737792,1
Tnfrsf13b,0.2928851,0.5293947,1
Tnfrsf13c,-1.942695,0.01811545,1
Tnfrsf14,-0.4664976,0.4495524,1
Tnfrsf18,-0.3437965,0.4697889,1
Tnfrsf19,0.05610562,0.7816117,1
Tnfrsf1a,-0.07049666,0.6805189,1
Tnfrsf1b,0.04091379,0.9322422,1
Tnfrsf21,-0.01881126,0.9235049,1
Tnfrsf22,-0.1337,0.5979337,1
Tnfrsf23,-0.4482182,0.4240557,1
Tnfrsf25,0.1680952,0.6686035,1
Tnfrsf4,0.02603119,0.9665706,1
Tnfrsf9,1.72513,0.1742157,1
Tnfsf10,0.2350034,0.7850884,1
Tnfsf11,0.8151933,0.09524866,1
Tnfsf12,0.1634508,0.624289,1
Tnfsf13,-0.4231326,0.5193604,1
Tnfsf13b,-0.3092785,0.7164957,1
Tnfsf14,-1.812673,0.0648907,1
Tnfsf15,0.3589757,0.8280191,1
Tnfsf9,0.007832713,0.9920831,1
Tnfsfm13,0.3839151,0.415752,1
Tnik,-0.3534359,0.04281032,1
Tnip1,0.0244845,0.8632501,1
Tnip2,-0.07232453,0.8134903,1
Tnk1,0.09922454,0.6769553,1
Tnk2,-0.1315736,0.3693862,1
Tnks,-0.2448127,0.1210814,1
Tnks1bp1,-0.1163823,0.542591,1
Tnks2,-0.1069856,0.3083991,1
Tnmd,0.5408278,0.3795925,1
Tnn,0.7392452,0.3923749,1
Tnnc1,-0.03112994,0.9238504,1
Tnnc2,0.1967291,0.6586776,1
Tnni1,0.08436966,0.8063177,1
Tnni2,0.1691292,0.7007805,1
Tnni3,-0.2781979,0.5753472,1
Tnnt1,0.2054068,0.5151194,1
Tnnt2,0.02045625,0.9610048,1
Tnnt3,0.4697067,0.4154891,1
Tnpo1,-0.154981,0.1164746,1
Tnpo2,-0.06266694,0.5191715,1
Tnpo3,-0.07166652,0.5346137,1
Tnr,-0.7742338,0.2606719,1
Tnrc18,-0.2299769,0.1459285,1
Tnrc6a,-0.253511,0.03010632,1
Tnrc6b,-0.3670873,0.004468205,1
Tnrc6c,-0.1433537,0.3616304,1
Tns1,-0.1457516,0.5039256,1
Tns2,-0.005461239,0.9804672,1
Tns3,-0.04376041,0.7133656,1
Tns4,-0.05270339,0.9231974,1
Tnxb,-0.02954205,1,1
Tob1,0.04463054,0.7954544,1
Tob2,0.0114759,0.9409313,1
Toe1,0.08394106,0.509509,1
Tollip,0.04285246,0.6871068,1
Tom1,0.07093916,0.6970576,1
Tom1l1,0.1513599,0.2566918,1
Tom1l2,-0.05440726,0.6813115,1
Tomm20,0.1319833,0.4189246,1
Tomm22,0.1942149,0.1774832,1
Tomm34,0.08598276,0.4611235,1
Tomm40,0.1696742,0.1323976,1
Tomm40l,-0.05062844,0.7513047,1
Tomm5,0.08909796,0.4808406,1
Tomm6,0.1466722,0.4048345,1
Tomm7,0.1570036,0.4832151,1
Tomm70a,0.04531426,0.6393659,1
Tomt,-0.4728825,0.4144886,1
Tonsl,0.1144692,0.3186194,1
Top1,-0.02240559,0.864862,1
Top1mt,0.3086787,0.2037426,1
Top2a,-0.1409916,0.1818903,1
Top2b,-0.08742918,0.4170137,1
Top3a,0.02596674,0.8615647,1
Top3b,0.07878868,0.5218732,1
Topbp1,-0.0261956,0.8002792,1
Topors,-0.09763152,0.3764169,1
Toporsos,0.1475524,0.7343259,1
Tor1a,0.09396338,0.5328477,1
Tor1aip1,-0.02339889,0.8397868,1
Tor1aip2,-0.0751028,0.4580598,1
Tor1b,-0.02774261,0.8295743,1
Tor2a,0.09194367,0.5096732,1
Tor3a,0.2062201,0.410731,1
Tor4a,-0.05241197,0.8322885,1
Tox,0.2282381,0.3344983,1
Tox2,-0.1060158,0.8141482,1
Tox3,-0.1134626,0.5151007,1
Tox4,0.1347395,0.2529167,1
Tpbg,-0.007651484,0.953051,1
Tpbgl,-1.648942,0.07355959,1
Tpcn1,-0.1271083,0.4579249,1
Tpcn2,-0.1337847,0.5689332,1
Tpd52,0.02883636,0.8508207,1
Tpd52l1,0.1003429,0.5703259,1
Tpd52l2,0.126017,0.2406398,1
Tpgs1,0.1771185,0.2705843,1
Tpgs2,0.1192509,0.3289796,1
Tph1,1.972566,0.184929,1
Tpi1,0.1499036,0.1521083,1
Tpk1,0.2482225,0.239386,1
Tpm1,0.276401,0.05161279,1
Tpm2,0.1484751,0.5510638,1
Tpm3,0.1906728,0.08815639,1
